Claim_ID,Policy_ID,Accident_Date,FNOL_Date,Claim_Type,Claim_Complexity,Fraud_Flag,Litigation_Flag,Estimated_Claim_Amount,Ultimate_Claim_Amount,Severity_Band,Settlement_Date,Status,Days_To_FNOL,Days_To_Settlement,Estimated_Claim_Amount_winsor,Estimated_Claim_Amount_log1p,Ultimate_Claim_Amount_winsor,Ultimate_Claim_Amount_log1p,Customer_ID,Age_of_Driver,Gender,Occupation,Region,Annual_Mileage,Driving_Experience_Years,Vehicle_Type,Vehicle_Age,Credit_Score_Band,tp_count,has_third_party,TP_Injury_Severity_code_mean,TP_Injury_Severity_code_max
CLM31443,POL10822,2021-03-10,2021-03-10,Theft,Low,False,False,8205,5567.0,Moderate,2021-05-14,settled,0,65.0,8205.0,9.012620873002131,5567.0,8.624791202014256,CUST20822,32,Female,Self-Employed,London,20172,10,Sedan,16,Fair,0,0,,
CLM31444,POL14931,2023-02-23,2023-02-23,Vandalism,Medium,False,True,2490,2283.0,Moderate,2023-06-18,settled,0,115.0,2490.0,7.820439515262181,2283.0,7.7336835707759,CUST24931,57,Female,Unemployed,London,9957,39,Hatchback,17,Fair,0,0,,
CLM31445,POL10528,2025-06-08,2025-06-11,Collision,Low,False,False,1735,916.0,Minor,2025-08-28,settled,3,78.0,1735.0,7.459338895220296,916.0,6.821107472256465,CUST20528,77,Female,Retired,Leeds,12740,59,Sedan,20,Fair,0,0,,
CLM31446,POL11501,2019-05-01,2019-05-07,Other,Low,False,True,2407,1939.0,Minor,2019-07-07,settled,6,61.0,2407.0,7.786551806428712,1939.0,7.570443252057374,CUST21501,32,Female,Unemployed,Bristol,8046,13,Van,0,Good,0,0,,
CLM31447,POL11312,2018-10-20,2018-10-27,Fire,High,False,False,103575,74422.0,Major,2019-12-03,settled,7,402.0,103575.0,11.548060921738482,74422.0,11.217520312832272,CUST21312,37,Male,Self-Employed,Birmingham,14036,16,Motorcycle,6,Excellent,0,0,,
CLM31448,POL13448,2021-01-03,2021-01-03,Collision,Medium,False,False,12178,10920.0,Major,2021-05-15,settled,0,132.0,12178.0,9.407468436087111,10920.0,9.298442820197728,CUST23448,64,Male,Retired,Edinburgh,9261,46,Sedan,11,Excellent,0,0,,
CLM31449,POL11955,2022-02-04,2022-02-07,Collision,Low,False,False,15174,15028.0,Major,2022-05-29,settled,3,111.0,15174.0,9.627404615927698,15028.0,9.617736946934095,CUST21955,40,Male,Self-Employed,Newcastle,11687,18,Sedan,1,Fair,0,0,,
CLM31450,POL11398,2021-01-31,2021-01-31,Collision,Medium,False,False,6264,5550.0,Moderate,2021-05-16,settled,0,105.0,6264.0,8.742733867330168,5550.0,8.621733370690162,CUST21398,33,Male,Self-Employed,Leeds,5643,13,Hatchback,10,Excellent,0,0,,
CLM31451,POL14807,2020-04-03,2020-04-04,Theft,Low,False,False,5270,3944.0,Minor,2020-05-23,settled,1,49.0,5270.0,8.569975376855206,3944.0,8.280204233279974,CUST24807,68,Female,Retired,Edinburgh,14613,50,Sedan,15,Fair,0,0,,
CLM31452,POL14789,2021-07-31,2021-07-31,Collision,High,False,False,12788,11656.0,Major,2022-02-08,settled,0,192.0,12788.0,9.45634070543332,11656.0,9.363662136919832,CUST24789,71,Female,Retired,Liverpool,9042,49,Hatchback,11,Good,1,1,1.0,1.0
CLM31453,POL12703,2021-12-17,2021-12-18,Collision,Low,False,True,2452,1468.0,Minor,2022-02-01,settled,1,45.0,2452.0,7.8050670442584895,1468.0,7.292337176173877,CUST22703,46,Female,Self-Employed,Leeds,10089,26,Hatchback,3,Good,0,0,,
CLM31454,POL14561,2022-05-24,2022-05-26,Collision,Low,False,False,4983,4390.0,Moderate,2022-07-10,settled,2,45.0,4983.0,8.51398806046729,4390.0,8.387312270561717,CUST24561,18,Male,Student,Manchester,7840,0,Sedan,15,Fair,0,0,,
CLM31455,POL10010,2020-01-23,2020-01-28,Collision,Low,False,False,2442,1565.0,Minor,2020-04-05,settled,5,68.0,2442.0,7.8009820712577405,1565.0,7.356279876550748,CUST20010,29,Female,Employed,Leeds,7574,9,SUV,2,Good,0,0,,
CLM31456,POL11551,2018-10-20,2018-10-22,Vandalism,Low,False,False,1252,1086.0,Minor,2019-01-02,settled,2,72.0,1252.0,7.133295954896068,1086.0,6.99117688712121,CUST21551,42,Male,Self-Employed,Liverpool,8780,21,Hatchback,3,Fair,1,1,1.0,1.0
CLM31457,POL13268,2024-04-17,2024-04-19,Theft,Low,False,False,31939,25685.0,Major,2024-06-07,settled,2,49.0,31939.0,10.371614421769003,25685.0,10.153701375373002,CUST23268,18,Female,Student,Cardiff,6791,0,SUV,18,Poor,1,1,1.0,1.0
CLM31458,POL12743,2023-07-18,2023-07-18,Collision,Low,False,False,12873,12024.0,Major,2023-10-16,settled,0,90.0,12873.0,9.462965052612562,12024.0,9.394743094973961,CUST22743,32,Male,Self-Employed,Liverpool,16816,12,Coupe,14,Excellent,1,1,1.0,1.0
CLM31459,POL14181,2020-09-07,2020-09-07,Collision,Low,False,False,1564,1897.0,Minor,2020-11-27,settled,0,81.0,1564.0,7.355641102974253,1897.0,7.5485559791698735,CUST24181,55,Male,Employed,Bristol,16071,37,Van,7,Good,0,0,,
CLM31460,POL10031,2020-03-01,2020-03-06,Collision,High,False,False,43307,39904.0,Severe,2021-06-24,settled,5,475.0,43307.0,10.67609265443079,39904.0,10.59425690831011,CUST20031,48,Male,Student,Glasgow,14026,26,Hatchback,0,Good,1,1,2.0,2.0
CLM31461,POL13642,2022-12-24,2022-12-26,Collision,Low,False,False,1604,2212.0,Minor,2023-02-14,settled,2,50.0,1604.0,7.380879035564116,2212.0,7.70210434005105,CUST23642,49,Female,Student,Leeds,11355,30,Motorcycle,4,Good,0,0,,
CLM31462,POL14479,2024-09-08,2024-09-11,Collision,Low,False,False,2004,1801.0,Minor,2024-11-11,settled,3,61.0,2004.0,7.60339933974067,1801.0,7.496652438168283,CUST24479,59,Female,Retired,Cardiff,24795,37,Sedan,8,Good,0,0,,
CLM31463,POL13658,2021-04-18,2021-04-18,Vandalism,Low,False,False,1454,1210.0,Minor,2021-07-09,settled,0,82.0,1454.0,7.282761179605593,1210.0,7.099201743553092,CUST23658,63,Male,Employed,Manchester,7939,41,Hatchback,18,Good,0,0,,
CLM31464,POL11395,2024-04-29,2024-04-29,Collision,Low,False,False,5608,3715.0,Moderate,2024-07-26,settled,0,88.0,5608.0,8.632127729508337,3715.0,8.22040309993373,CUST21395,66,Female,Retired,Leeds,11618,46,SUV,17,Fair,0,0,,
CLM31465,POL10870,2024-12-24,2024-12-26,Collision,Medium,False,False,5921,3996.0,Moderate,2025-04-18,settled,2,113.0,5921.0,8.686429508661536,3996.0,8.293299358711323,CUST20870,63,Male,Employed,Birmingham,12052,45,Sedan,6,Excellent,0,0,,
CLM31466,POL12089,2022-09-08,2022-09-15,Fire,Low,False,False,107873,106373.0,Major,2022-12-14,settled,7,90.0,107873.0,11.58871915835435,106373.0,11.574716465126436,CUST22089,67,Female,Retired,Birmingham,13900,49,SUV,3,Fair,0,0,,
CLM31467,POL13483,2019-07-11,2019-07-11,Collision,Low,False,False,1835,1225.0,Minor,2019-09-09,settled,0,60.0,1835.0,7.515344571180436,1225.0,7.111512116496157,CUST23483,24,Female,Self-Employed,London,8595,2,SUV,3,Excellent,0,0,,
CLM31468,POL11906,2023-03-03,2023-03-03,Weather,Low,False,False,3570,2143.0,Minor,2023-05-25,settled,0,83.0,3570.0,8.18060094759445,2143.0,7.670428522190693,CUST21906,39,Female,Student,Liverpool,13101,17,Sedan,14,Excellent,0,0,,
CLM31469,POL12387,2019-03-11,2019-03-12,Collision,Low,True,False,2129,1484.0,Minor,2019-06-01,settled,1,81.0,2129.0,7.6638772587034705,1484.0,7.3031700512368,CUST22387,52,Male,Employed,Manchester,6806,33,Motorcycle,0,Good,0,0,,
CLM31470,POL13596,2023-08-10,2023-08-10,Vandalism,Medium,False,False,17687,18290.0,Severe,2024-01-20,settled,0,163.0,17687.0,9.780641722537283,18290.0,9.814164414575925,CUST23596,77,Female,Self-Employed,Manchester,4914,58,Sedan,7,Fair,0,0,,
CLM31471,POL14651,2018-12-04,2018-12-04,Theft,Low,False,True,2447,2144.0,Minor,2019-03-04,settled,0,90.0,2447.0,7.803026643632217,2144.0,7.6708948313621175,CUST24651,39,Female,Self-Employed,Edinburgh,15393,20,Hatchback,20,Good,1,1,1.0,1.0
CLM31473,POL10839,2019-08-03,2019-08-06,Collision,Low,False,False,5009,4175.0,Moderate,2019-10-11,settled,3,66.0,5009.0,8.51919119407891,4175.0,8.337109129562474,CUST20839,39,Female,Employed,Glasgow,20217,19,Sedan,4,Good,0,0,,
CLM31474,POL11973,2022-03-24,2022-03-25,Weather,Low,False,True,2710,2361.0,Minor,2022-05-20,settled,1,56.0,2710.0,7.905072849498666,2361.0,7.767263996757308,CUST21973,48,Female,Employed,Manchester,6078,26,Sedan,12,Fair,0,0,,
CLM31475,POL10683,2025-03-04,2025-03-05,Theft,Low,False,False,15262,11664.0,Moderate,2025-05-28,settled,1,84.0,15262.0,9.633186877915122,11664.0,9.36434818445553,CUST20683,21,Male,Student,Glasgow,12830,2,Van,7,Good,1,1,1.0,1.0
CLM31476,POL11868,2023-07-13,2023-07-13,Theft,Low,False,False,5814,3388.0,Minor,2023-08-17,settled,0,35.0,5814.0,8.668196064952765,3388.0,8.128290171607052,CUST21868,51,Female,Employed,Glasgow,16103,31,Sedan,0,Excellent,0,0,,
CLM31477,POL11098,2025-02-22,2025-02-22,Collision,Low,False,False,2265,1515.0,Minor,2025-04-26,settled,0,63.0,2265.0,7.725771441587952,1515.0,7.323830566202317,CUST21098,75,Female,Retired,Liverpool,1180,53,Hatchback,19,Good,0,0,,
CLM31478,POL10922,2023-04-02,2023-04-02,Theft,Low,False,False,68430,79730.0,Severe,2023-07-01,settled,0,90.0,68430.0,11.13358121731339,79730.0,11.286413747748252,CUST20922,70,Female,Retired,Glasgow,19601,52,SUV,6,Good,0,0,,
CLM31479,POL11160,2023-05-26,2023-05-27,Collision,Medium,False,False,8402,7903.0,Major,2023-09-29,settled,1,125.0,8402.0,9.036344063928219,7903.0,8.975124239427704,CUST21160,26,Male,Employed,London,14858,6,Sedan,17,Good,0,0,,
CLM31480,POL12295,2021-12-17,2021-12-18,Weather,Low,False,False,5505,4886.0,Moderate,2022-03-23,settled,1,95.0,5505.0,8.613593685702552,4886.0,8.494333897270154,CUST22295,36,Female,Student,London,12583,18,Sedan,2,Excellent,1,1,2.0,2.0
CLM31481,POL14291,2020-01-03,2020-01-03,Fire,Low,False,False,12811,8581.0,Minor,2020-02-19,settled,0,47.0,12811.0,9.458137510729049,8581.0,9.05742226555147,CUST24291,73,Female,Self-Employed,Newcastle,10056,51,Sedan,1,Good,0,0,,
CLM31482,POL10619,2023-04-05,2023-04-06,Collision,Low,False,False,1568,1411.0,Minor,2023-07-04,settled,1,89.0,1568.0,7.358193752733032,1411.0,7.252762418053187,CUST20619,59,Male,Retired,Leeds,10207,39,Sedan,1,Good,0,0,,
CLM31483,POL14637,2018-12-13,2018-12-16,Collision,Low,False,False,11758,8760.0,Major,2019-04-03,settled,3,108.0,11758.0,9.372374183823416,8760.0,9.078065332666364,CUST24637,75,Male,Retired,London,12681,56,Sedan,3,Good,0,0,,
CLM31484,POL11768,2022-05-11,2022-05-13,Vandalism,Low,False,False,1163,995.0,Minor,2022-07-31,settled,2,79.0,1163.0,7.059617628291383,995.0,6.903747257584598,CUST21768,37,Female,Unemployed,Leeds,15709,15,Sedan,18,Good,0,0,,
CLM31486,POL14081,2025-08-24,2025-08-26,Theft,Medium,False,False,64857,63262.0,Severe,2026-01-05,settled,2,132.0,64857.0,11.079955543739874,63262.0,11.055055919067469,CUST24081,44,Male,Employed,Glasgow,6074,26,Sedan,20,Fair,1,1,1.0,1.0
CLM31487,POL10186,2023-11-16,2023-11-19,Other,Medium,False,False,27812,27667.0,Major,2024-05-13,settled,3,176.0,27812.0,10.233258816275091,27667.0,10.228031789720475,CUST20186,67,Female,Retired,Newcastle,13493,47,Van,13,Poor,1,1,1.0,1.0
CLM31488,POL14097,2022-10-10,2022-10-10,Theft,Medium,False,False,30985,30039.0,Major,2023-03-08,settled,0,149.0,30985.0,10.341290768556236,30039.0,10.310285105878071,CUST24097,42,Male,Self-Employed,Leeds,9952,24,SUV,0,Fair,2,1,1.0,1.0
CLM31489,POL12501,2019-09-14,2019-09-15,Collision,Low,False,False,1876,2080.0,Minor,2019-11-12,settled,1,58.0,1876.0,7.537430036586509,2080.0,7.640603826393634,CUST22501,32,Male,Employed,Liverpool,16607,13,Sedan,16,Good,0,0,,
CLM31490,POL11598,2023-08-12,2023-08-12,Fire,Low,False,False,16172,8566.0,Minor,2023-09-18,settled,0,37.0,16172.0,9.69109846411978,8566.0,9.055672891964043,CUST21598,47,Female,Self-Employed,Bristol,14427,26,Motorcycle,16,Good,0,0,,
CLM31491,POL10681,2019-11-26,2019-12-01,Weather,High,False,False,43296,43398.0,Severe,2021-03-12,settled,5,467.0,43296.0,10.675838627525664,43398.0,10.678191678348384,CUST20681,67,Male,Retired,Glasgow,7622,45,Sedan,0,Excellent,1,1,1.0,1.0
CLM31492,POL14649,2021-06-11,2021-06-11,Collision,Low,False,False,5149,4616.0,Moderate,2021-07-18,settled,0,37.0,5149.0,8.546751993657782,4616.0,8.43750042250699,CUST24649,22,Male,Employed,Cardiff,9911,2,Hatchback,20,Good,0,0,,
CLM31493,POL12129,2023-08-08,2023-08-08,Theft,Low,False,False,36117,35268.0,Major,2023-10-02,settled,0,55.0,36117.0,10.494546635012288,35268.0,10.470759670120469,CUST22129,26,Female,Employed,Edinburgh,9753,8,Van,4,Good,0,0,,
CLM31494,POL13428,2025-04-27,2025-04-29,Weather,Low,False,False,4505,3389.0,Minor,2025-06-01,settled,2,33.0,4505.0,8.41316512099219,3389.0,8.128585200374497,CUST23428,61,Male,Retired,Manchester,21038,42,Hatchback,4,Fair,1,1,1.0,1.0
CLM31495,POL13646,2023-03-17,2023-03-17,Collision,Medium,False,False,40050,37136.0,Severe,2023-08-20,settled,0,156.0,40050.0,10.597908920973804,37136.0,10.52236905619992,CUST23646,67,Female,Retired,Manchester,10553,46,Coupe,6,Good,1,1,1.0,1.0
CLM31496,POL13663,2024-08-04,2024-08-04,Weather,Medium,False,False,18171,24822.0,Major,2025-02-04,settled,0,184.0,18171.0,9.807637226879294,24822.0,10.11952592172029,CUST23663,42,Female,Unemployed,Manchester,15567,20,Motorcycle,8,Excellent,0,0,,
CLM31497,POL13229,2019-08-07,2019-08-08,Theft,Low,False,False,13092,10897.0,Moderate,2019-11-03,settled,1,87.0,13092.0,9.479833015227753,10897.0,9.296334565143043,CUST23229,66,Male,Retired,Bristol,18240,48,Sedan,16,Poor,0,0,,
CLM31498,POL10952,2023-02-26,2023-02-27,Collision,Low,False,False,1512,1277.0,Minor,2023-04-01,settled,1,33.0,1512.0,7.321849713788356,1277.0,7.15305163493748,CUST20952,53,Male,Retired,Glasgow,15479,34,Coupe,17,Excellent,0,0,,
CLM31499,POL14676,2022-03-12,2022-03-14,Collision,Low,False,False,1784,959.0,Minor,2022-06-02,settled,2,80.0,1784.0,7.487173694213739,959.0,6.866933284461882,CUST24676,47,Male,Unemployed,London,15597,29,Hatchback,7,Good,0,0,,
CLM31500,POL12796,2022-07-10,2022-07-11,Vandalism,Low,False,False,2859,1720.0,Moderate,2022-08-21,settled,1,41.0,2859.0,7.958576903813898,1720.0,7.450660796211539,CUST22796,75,Female,Retired,Glasgow,8104,57,Sedan,13,Poor,2,1,1.5,2.0
CLM31501,POL12828,2021-03-14,2021-03-17,Collision,Low,False,False,1916,1296.0,Minor,2021-05-27,settled,3,71.0,1916.0,7.558516743045645,1296.0,7.167809184316444,CUST22828,60,Female,Retired,London,12655,42,Hatchback,17,Excellent,0,0,,
CLM31502,POL10430,2022-06-14,2022-06-14,Collision,Medium,False,True,2293,1496.0,Minor,2022-10-10,settled,0,118.0,2293.0,7.738052297689316,1496.0,7.311218384419629,CUST20430,45,Male,Employed,London,16256,27,Hatchback,18,Excellent,1,1,1.0,1.0
CLM31503,POL11192,2020-08-07,2020-08-11,Collision,Medium,False,False,1441,1082.0,Minor,2021-01-09,settled,4,151.0,1441.0,7.273786317844895,1082.0,6.9874902470009905,CUST21192,59,Female,Self-Employed,Glasgow,6860,39,SUV,14,Good,0,0,,
CLM31504,POL12818,2019-07-28,2019-07-30,Collision,Medium,False,False,28267,40833.0,Severe,2020-03-20,settled,2,234.0,28267.0,10.249485701810745,40833.0,10.617270346696145,CUST22818,22,Male,Student,Birmingham,9618,3,Van,17,Good,0,0,,
CLM31505,POL14567,2024-06-09,2024-06-09,Collision,Medium,False,False,4067,3199.0,Moderate,2024-12-03,settled,0,177.0,4067.0,8.31090675716845,3199.0,8.070906088787819,CUST24567,33,Female,Employed,Liverpool,9888,13,Van,4,Fair,0,0,,
CLM31506,POL11841,2019-12-30,2020-01-02,Collision,Low,False,False,2575,1826.0,Minor,2020-02-06,settled,3,35.0,2575.0,7.853993087224244,1826.0,7.510430556378006,CUST21841,79,Female,Retired,Liverpool,8110,60,Hatchback,18,Fair,1,1,1.0,1.0
CLM31507,POL14562,2024-08-31,2024-09-04,Collision,Low,False,False,2329,1502.0,Minor,2024-10-27,settled,4,53.0,2329.0,7.753623546559746,1502.0,7.315218389752975,CUST24562,35,Male,Employed,Newcastle,7850,14,Sedan,19,Excellent,0,0,,
CLM31508,POL13205,2024-06-07,2024-06-07,Collision,High,False,False,6033,4698.0,Moderate,2025-10-13,settled,0,493.0,6033.0,8.705165419719007,4698.0,8.455104999102815,CUST23205,51,Male,Retired,Glasgow,16148,30,Coupe,2,Good,1,1,3.0,3.0
CLM31509,POL10547,2020-11-21,2020-11-21,Collision,Low,False,False,11399,11029.0,Major,2021-02-26,settled,0,97.0,11399.0,9.341368634382587,11029.0,9.308374112247549,CUST20547,69,Female,Unemployed,Birmingham,5047,50,Sedan,12,Good,0,0,,
CLM31510,POL10719,2022-08-20,2022-08-20,Collision,Low,False,False,2289,1220.0,Minor,2022-11-11,settled,0,83.0,2289.0,7.736307096548285,1220.0,7.107425474110705,CUST20719,28,Female,Self-Employed,Bristol,12613,9,Van,19,Excellent,0,0,,
CLM31511,POL13188,2022-08-27,2022-08-29,Theft,Low,False,False,13518,9915.0,Moderate,2022-10-15,settled,2,47.0,13518.0,9.511851382364405,9915.0,9.201904893155081,CUST23188,34,Female,Unemployed,Leeds,14459,12,Sedan,7,Excellent,0,0,,
CLM31512,POL14726,2020-05-15,2020-05-16,Collision,Low,False,False,2456,1401.0,Minor,2020-07-16,settled,1,61.0,2456.0,7.806696372521179,1401.0,7.2456550675945355,CUST24726,65,Male,Retired,Bristol,14035,46,Van,6,Excellent,0,0,,
CLM31513,POL10749,2021-05-13,2021-05-14,Collision,Low,False,False,1876,1606.0,Minor,2021-06-28,settled,1,45.0,1876.0,7.537430036586509,1606.0,7.382124365737512,CUST20749,46,Female,Employed,London,9477,25,SUV,8,Good,2,1,1.5,2.0
CLM31515,POL11052,2020-05-10,2020-05-10,Collision,Medium,False,False,10823,10680.0,Major,2020-08-03,settled,0,85.0,10823.0,9.289521169850625,10680.0,9.276221741089696,CUST21052,66,Female,Retired,Edinburgh,9913,48,SUV,8,Excellent,1,1,1.0,1.0
CLM31516,POL10601,2021-08-02,2021-08-09,Collision,Low,False,False,1775,891.0,Minor,2021-09-08,settled,7,30.0,1775.0,7.4821189235521155,891.0,6.79346613258001,CUST20601,53,Male,Employed,London,9228,35,Van,7,Fair,1,1,1.0,1.0
CLM31517,POL10732,2020-12-05,2020-12-07,Collision,Low,False,False,5137,3560.0,Moderate,2021-01-26,settled,2,50.0,5137.0,8.544419177669829,3560.0,8.177796683277778,CUST20732,79,Male,Retired,Cardiff,10637,57,SUV,5,Excellent,0,0,,
CLM31518,POL13571,2020-08-29,2020-08-29,Weather,Low,False,False,2394,1518.0,Minor,2020-10-08,settled,0,40.0,2394.0,7.781138509845015,1518.0,7.325807502595773,CUST23571,76,Male,Retired,Bristol,14627,55,Sedan,3,Good,0,0,,
CLM31519,POL12693,2025-06-21,2025-06-23,Other,Low,False,True,2098,1117.0,Minor,2025-08-17,settled,2,55.0,2098.0,7.649216319820633,1117.0,7.0192966537150445,CUST22693,43,Male,Unemployed,Bristol,7716,25,Hatchback,18,Fair,0,0,,
CLM31520,POL10549,2020-06-06,2020-06-09,Vandalism,Low,False,False,1344,685.0,Minor,2020-07-15,settled,3,36.0,1344.0,7.20414929203594,685.0,6.530877627725885,CUST20549,60,Male,Self-Employed,Glasgow,13765,42,SUV,0,Poor,0,0,,
CLM31521,POL10166,2019-07-24,2019-07-28,Collision,Low,False,False,2283,1771.0,Minor,2019-10-21,settled,4,85.0,2283.0,7.7336835707759,1771.0,7.4798641311650265,CUST20166,28,Male,Self-Employed,Bristol,18806,10,SUV,7,Poor,0,0,,
CLM31522,POL11047,2020-09-13,2020-09-14,Collision,Low,False,False,2323,1385.0,Minor,2020-11-25,settled,1,72.0,2323.0,7.751045117971802,1385.0,7.234177179749849,CUST21047,61,Female,Employed,Cardiff,10622,39,Van,20,Excellent,1,1,2.0,2.0
CLM31523,POL12490,2024-04-03,2024-04-05,Weather,Low,False,False,2914,1537.0,Minor,2024-05-06,settled,2,31.0,2914.0,7.977625098784593,1537.0,7.338238150065589,CUST22490,32,Male,Employed,Newcastle,8160,13,SUV,15,Good,0,0,,
CLM31524,POL11833,2023-12-02,2023-12-03,Theft,Medium,False,True,6413,3800.0,Minor,2024-02-20,settled,1,79.0,6413.0,8.7662383802531,3800.0,8.24301946898925,CUST21833,50,Male,Student,Newcastle,6641,32,Hatchback,15,Excellent,0,0,,
CLM31525,POL13912,2025-01-14,2025-01-15,Vandalism,Low,False,False,1802,1203.0,Minor,2025-03-10,settled,1,54.0,1802.0,7.497207223203318,1203.0,7.093404625868766,CUST23912,66,Male,Retired,London,5383,46,Hatchback,18,Fair,1,1,1.0,1.0
CLM31526,POL14509,2025-03-19,2025-03-25,Collision,Low,False,False,1631,1075.0,Minor,2025-06-06,settled,6,73.0,1631.0,7.397561535524052,1075.0,6.98100574072173,CUST24509,67,Female,Self-Employed,Birmingham,11269,45,SUV,9,Good,0,0,,
CLM31527,POL14588,2023-10-01,2023-10-06,Vandalism,Low,True,False,1365,887.0,Minor,2023-12-06,settled,5,61.0,1365.0,7.2196420401307355,887.0,6.78897174299217,CUST24588,44,Female,Employed,Cardiff,7305,25,Hatchback,14,Good,0,0,,
CLM31528,POL13470,2025-01-17,2025-01-18,Collision,Medium,False,False,9617,8619.0,Major,2025-05-26,settled,1,128.0,9617.0,9.171391621837609,8619.0,9.061840363657739,CUST23470,58,Male,Retired,Edinburgh,15222,36,Hatchback,17,Good,0,0,,
CLM31529,POL14492,2022-05-04,2022-05-05,Collision,High,True,False,36095,34061.0,Severe,2022-12-08,settled,1,217.0,36095.0,10.493937334857732,34061.0,10.435937672398781,CUST24492,68,Female,Retired,Bristol,11041,48,Coupe,13,Good,0,0,,
CLM31530,POL13684,2022-04-05,2022-04-05,Vandalism,Low,False,False,1914,1371.0,Moderate,2022-05-24,settled,0,49.0,1914.0,7.557472901614746,1371.0,7.22402480828583,CUST23684,51,Female,Employed,Edinburgh,9076,30,Hatchback,0,Good,1,1,1.0,1.0
CLM31532,POL13032,2023-08-25,2023-08-25,Collision,Low,False,False,2946,4349.0,Minor,2023-11-11,settled,0,78.0,2946.0,7.988542982737695,4349.0,8.37793112408273,CUST23032,66,Female,Retired,Manchester,14875,47,Sedan,16,Good,0,0,,
CLM31533,POL13584,2019-06-25,2019-06-30,Collision,Medium,False,False,1734,1465.0,Minor,2019-09-01,settled,5,63.0,1734.0,7.45876269238096,1465.0,7.290292882446597,CUST23584,40,Male,Employed,Manchester,20035,21,SUV,12,Good,1,1,1.0,1.0
CLM31534,POL10891,2023-12-22,2023-12-22,Theft,Low,False,False,4162,3494.0,Minor,2024-02-28,settled,0,68.0,4162.0,8.333991247194975,3494.0,8.15908865466791,CUST20891,28,Male,Employed,Glasgow,11247,6,SUV,17,Excellent,0,0,,
CLM31535,POL11938,2023-09-04,2023-09-04,Collision,Low,False,False,28699,23346.0,Severe,2023-12-06,settled,0,93.0,28699.0,10.264652401747712,23346.0,10.058223775185438,CUST21938,26,Male,Employed,Edinburgh,8908,6,Sedan,8,Good,0,0,,
CLM31536,POL14147,2022-02-10,2022-02-12,Collision,Low,False,False,1431,1508.0,Minor,2022-04-18,settled,2,65.0,1431.0,7.266827347520591,1508.0,7.319202458767849,CUST24147,28,Female,Student,Newcastle,9890,8,Motorcycle,11,Fair,0,0,,
CLM31537,POL14091,2021-10-18,2021-10-19,Collision,Low,False,True,1889,1118.0,Minor,2021-12-19,settled,1,61.0,1889.0,7.5443321080536885,1118.0,7.020190708311925,CUST24091,70,Male,Retired,Cardiff,8698,49,Sedan,19,Good,0,0,,
CLM31539,POL11542,2019-05-07,2019-05-09,Collision,Low,False,False,2280,1788.0,Minor,2019-08-05,settled,2,88.0,2280.0,7.732369222284388,1788.0,7.489412083508719,CUST21542,64,Female,Employed,Leeds,11066,45,Hatchback,17,Poor,0,0,,
CLM31541,POL10454,2024-05-28,2024-05-28,Collision,Medium,False,False,2514,2210.0,Minor,2024-11-15,settled,0,171.0,2514.0,7.83002808253384,2210.0,7.701200180857446,CUST20454,46,Female,Employed,Glasgow,11283,25,Motorcycle,2,Good,1,1,1.0,1.0
CLM31543,POL14487,2022-03-13,2022-03-13,Collision,Low,False,False,2832,2432.0,Minor,2022-04-26,settled,0,44.0,2832.0,7.949091499830517,2432.0,7.796880342783522,CUST24487,37,Male,Employed,Edinburgh,6902,15,SUV,18,Excellent,0,0,,
